CaseNumber,Location,Reported Date,Month,Year,Offense Desc,Statute Code,Statute Desc,Counts,Reporting Officer
2018-00125630,16 GREELEY ST,12/01/2018 11:23:10 PM,12,2018,Disturbance,Not Used,No violations,0,MDuffy
2018-00125628,230 ATWELLS AVE,12/01/2018 11:16:00 PM,12,2018,Disorderly Conduct,11-45-1,DISORDERLY CONDUCT,1,WSherrill
2018-00125628,230 ATWELLS AVE,12/01/2018 11:16:00 PM,12,2018,"Assault, Simple",11-5-3,SIMPLE ASSAULT OR BATTERY,1,WSherrill
2018-00125613,130 DOYLE AVE,12/01/2018 10:13:00 PM,12,2018,Disorderly Conduct,11-45-1,DISORDERLY CONDUCT,1,NManfredi
2018-00125583,152 ALTHEA ST,12/01/2018 07:24:00 PM,12,2018,"Assault, Simple",11-5-3,SIMPLE ASSAULT/BATTERY,1,BBoudreau
2018-00125582,1 HALE ST,12/01/2018 07:21:00 PM,12,2018,"Assault, Simple",11-5-3,SIMPLE ASSAULT/BATTERY,1,KDoldoorian
2018-00125576,95 FAIRMOUNT AVE,12/01/2018 06:57:00 PM,12,2018,"Larceny, Other",11-41-1,LARCENY/U $1500 - ALL OTH LARCENY,1,Central Station
2018-00125571,21 HEREFORD ST ,12/01/2018 06:47:00 PM,12,2018,RI Statute Violation,12-7-10,RESISTING LEGAL OR ILLEGAL ARREST,1,SMarmas
2018-00125571,21 HEREFORD ST ,12/01/2018 06:47:00 PM,12,2018,Disorderly Conduct,11-45-1,DISORDERLY CONDUCT,1,SMarmas
2018-00125570,34 MT PLEASANT AVE,12/01/2018 06:41:00 PM,12,2018,"Fraud, Swindle",11-49.1-3,IDENTITY FRAUD - FALSE PRETENSE,1,Central Station
2018-00125560,579 ATWELLS AVE,12/01/2018 06:12:00 PM,12,2018,"Fraud, Credit Card",11-49-4,FRAUDULENT USE OF CREDIT CARDS,1,DLiu
2018-00125552,CRANSTON ST & DEXTER ST,12/01/2018 05:45:00 PM,12,2018,"Assault, Simple",11-5-3,SIMPLE ASSAULT OR BATTERY,1,LPelaez
2018-00125536,72 ELIZA ST,12/01/2018 04:53:00 PM,12,2018,Bad Checks,11-1-6,CONSPIRACY - BAD CHECK,1,MGuerra
2018-00125536,72 ELIZA ST,12/01/2018 04:53:00 PM,12,2018,Burglary,11-8-2,B&E DWELLING HOUSE W/O CONSENT,1,MGuerra
2018-00125531,93 4TH ST,12/01/2018 04:42:01 PM,12,2018,Burglary,11-8-1,BURGLARY,1,MGammino
2018-00125527,ELMWOOD AVENUE ,12/01/2018 04:40:00 PM,12,2018,Missing Persons,Not Used,No violations,0,Central Station
2018-00125529,140 POWER ST,12/01/2018 04:40:00 PM,12,2018,Lost Article,Not Used,No violations,0,Central Station
2018-00125500,732 CHARLES ST,12/01/2018 03:15:00 PM,12,2018,"Larceny, Other",11-41-1,LARCENY/U $1500 - ALL OTH LARCENY,1,SMarmas
2018-00125491,AMHERST ST & STEERE AVE,12/01/2018 02:32:00 PM,12,2018,"Assault, Simple",11-5-3,SIMPLE ASSAULT/BATTERY,1,MCamardo
2018-00125490,247 UNION AVE,12/01/2018 02:31:00 PM,12,2018,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,MGuerra
2018-00125488,88 VEAZIE ST,12/01/2018 02:29:00 PM,12,2018,RI Statute Violation,15-15-3,VIOLATION OF PROTECTIVE ORDER,1,GScarcello
2018-00125488,88 VEAZIE ST,12/01/2018 02:29:00 PM,12,2018,Vandalism,11-35-14,REFUSE/RELINQUISH TELEPHONE - W/DAMAGE,1,GScarcello
2018-00125488,88 VEAZIE ST,12/01/2018 02:29:00 PM,12,2018,"Assault, Simple",11-5-3,SIMPLE ASSAULT/BATTERY,1,GScarcello
2018-00125474,WASHINGTON ST & ABORN ST,12/01/2018 01:15:00 PM,12,2018,Larceny from Motor Vehicle,11-41-1,LARCENY/U $1500 - FROM MV,1,Central Station
2018-00125475,35 TRIPOLI ST,12/01/2018 12:40:25 PM,12,2018,Motor Vehicle Theft,11-41-1,LARCENY/O $1500 - AUTO THEFT,1,JDalton
2018-00125452,17 DEBORAH ST,12/01/2018 12:24:20 PM,12,2018,"Larceny, Other",11-41-1,LARCENY/U $1500 - ALL OTH LARCENY,1,JDalton
2018-00125449,PEARL ST & BROAD ST,12/01/2018 12:15:00 PM,12,2018,Traffic Violation,31-11-18,"Driving after Denial, Suspension or Revocation of License",1,JBenros
2018-00125448,KENYON ST & RINGGOLD ST,12/01/2018 12:04:00 PM,12,2018,Larceny from Motor Vehicle,11-41-1,LARCENY/U $1500 - FROM MV,1,Central Station
2018-00126891,960 BROAD ST,12/01/2018 12:00:00 PM,12,2018,Lost Article,Not Used,No violations,0,Central Station
2018-00125476,559 N  MAIN ST,12/01/2018 12:00:00 PM,12,2018,Liquor Law Violations,3-8-11.1,PURCHASE/PROCUREMENT OF ALCOHOL FOR MINOR,1,SPetrocchi
2018-00125444,1303 N  MAIN ST,12/01/2018 11:55:00 AM,12,2018,Larceny from Motor Vehicle,11-41-1,LARCENY/O $1500 - FROM MV,1,Central Station
2018-00125469,650 BRANCH AVE,12/01/2018 11:40:00 AM,12,2018,Liquor Law Violations,3-8-11.1,PURCHASE/PROCUREMENT OF ALCOHOL FOR MINOR,1,SPetrocchi
2018-00125441,110 WARRINGTON ST,12/01/2018 11:30:53 AM,12,2018,Motor Vehicle Theft,11-41-1,LARCENY/U $1500 - AUTO THEFT,1,ECuri
2018-00125429,401 ELMGROVE AVE,12/01/2018 11:17:00 AM,12,2018,Larceny from Building,11-41-1,LARCENY/O $1500 - FROM BLD,1,Central Station
2018-00125426,37 HARVARD AVE,12/01/2018 11:01:00 AM,12,2018,Larceny from Building,11-41-1,LARCENY/U $1500 - FROM BLD,1,EFernandez
2018-00125421,51 SILVER SPRING ST,12/01/2018 10:29:00 AM,12,2018,"Larceny, Other",11-41-1,LARCENY/U $1500 - ALL OTH LARCENY,1,KWilliams
2018-00125416,20 CAMBRIDGE ST,12/01/2018 10:08:00 AM,12,2018,"Assault, Simple",11-5-3,SIMPLE ASSAULT/BATTERY,1,JIannucci
2018-00125415,71 HENRIETTA ST,12/01/2018 10:07:04 AM,12,2018,Larceny from Motor Vehicle,11-41-1,LARCENY/U $1500 - FROM MV,1,EPedchenko
2018-00501433,168 BROADWAY ,12/01/2018 09:54:34 AM,12,2018,Larceny from Motor Vehicle,11-41-1,LARCENY/U $1500 - FROM MV,1,CVieira
2018-00125406,108 LUBEC ST,12/01/2018 09:09:00 AM,12,2018,Larceny from Motor Vehicle,11-41-1,LARCENY/U $1500 - FROM MV,1,EBreault
2018-00125396,960 BROAD ST,12/01/2018 08:00:00 AM,12,2018,Larceny from Building,11-41-1,LARCENY/U $1500 - FROM BLD,1,ECuri
2018-00125385,155 HANOVER ST,12/01/2018 07:00:00 AM,12,2018,"Assault, Aggravated",11-5-2,FELONY ASSAULT,1,GVargas
2018-00125385,155 HANOVER ST,12/01/2018 07:00:00 AM,12,2018,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,GVargas
2018-00125363,MAWNEY ST/ELMWOOD AVE ,12/01/2018 03:03:00 AM,12,2018,Drug Offenses,21-28-4.01-C1A,POSSESSION OF SCHEDULE I II III,1,BMcParlin
2018-00125348,1266 BROAD ST,12/01/2018 02:14:00 AM,12,2018,Disturbance,Not Used,No violations,0,LPelaez
2018-00125327,RIVER AVE & ADMIRAL ST,12/01/2018 01:05:00 AM,12,2018,Disorderly Conduct,11-45-1,DISORDERLY CONDUCT,1,CSical
2018-00125327,RIVER AVE & ADMIRAL ST,12/01/2018 01:05:00 AM,12,2018,RI Statute Violation,12-7-10,RESISTING LEGAL OR ILLEGAL ARREST,1,CSical
2018-00125328,VINTON ST & LEE ST,12/01/2018 01:04:00 AM,12,2018,Larceny from Motor Vehicle,11-41-1,LARCENY/U $1500 - FROM MV,1,KWilliams
2018-00501432,180 HOME AVE,12/01/2018 12:42:21 AM,12,2018,"Larceny, Other",11-41-1,LARCENY/U $1500 - OTH LAR,1,CVieira
2018-00125308,45 MONTICELLO ST,12/01/2018 12:20:00 AM,12,2018,"Assault, Simple",11-5-3,SIMPLE ASSAULT/BATTERY,1,MVoyer
2018-00125290,538 BROADWAY ,11/30/2018 11:04:00 PM,11,2018,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,RCriner
2018-00125290,538 BROADWAY ,11/30/2018 11:04:00 PM,11,2018,Larceny from Motor Vehicle,11-41-1,LARCENY/U $1500 - FROM MV,1,RCriner
2018-00125286,16 SPENCER ST,11/30/2018 10:49:00 PM,11,2018,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,RCriner
2018-00125286,16 SPENCER ST,11/30/2018 10:49:00 PM,11,2018,Larceny from Motor Vehicle,11-41-1,LARCENY/U $1500 - FROM MV,1,RCriner
2018-00125282,CLIFFORD STREET ,11/30/2018 10:42:00 PM,11,2018,Article Found,Not Used,No violations,0,Central Station
2018-00125280,53 ASHBURTON ST,11/30/2018 10:23:49 PM,11,2018,Larceny from Motor Vehicle,11-41-1,LARCENY/U $1500 - FROM MV,1,MSullivan
2018-00125275,ANN MARY DR & N MAIN ST,11/30/2018 10:10:00 PM,11,2018,Medical Aid,Not Used,No violations,0,PHourahan
2018-00125446,POINT ST ,11/30/2018 10:00:00 PM,11,2018,Drug Offenses,21-28-4.01-A2A,MANUFAC/POSS/DELIVER SCH 1/II,1,SKennedy
2018-00125265,550 HARTFORD AVE,11/30/2018 09:34:00 PM,11,2018,Article Found,Not Used,No violations,0,Central Station
2018-00125261,331 DOUGLAS AVE,11/30/2018 09:31:00 PM,11,2018,RI Statute Violation,12-9-16,WARRANT OF ARREST ON AFFIDAVIT - ALL OTH OFFENSE,1,TRudd
2018-00501431,22 POCASSET AVE,11/30/2018 09:10:21 PM,11,2018,Larceny from Motor Vehicle,11-41-1,LARCENY/U $1500 - FROM MV,1,CVieira
2018-00125249,HAMILTON ST & LAURA ST,11/30/2018 08:57:00 PM,11,2018,"Larceny, Other",11-41-7,LARCENY FROM THE PERSON - ALL OTH LARCENY,1,JStanzione
2018-00125231,35 KOSSUTH ST,11/30/2018 08:07:00 PM,11,2018,"Assault, Simple",11-5-3,SIMPLE ASSAULT OR BATTERY,1,GSion
2018-00125214,7 PROVIDENCE PL,11/30/2018 07:26:00 PM,11,2018,"Larceny, Shoplifting",11-41-20,SHOPLIFTING-MISD - SHOPLIFTING,1,RAbenante
2018-00125212,,11/30/2018 07:12:00 PM,11,2018,"Assault, Simple",11-5-3,SIMPLE ASSAULT OR BATTERY,1,SIm
2018-00125202,51 SILVER SPRING ST,11/30/2018 07:03:00 PM,11,2018,Disturbance,Not Used,No violations,0,EBreault
2018-00125206,775 CRANSTON ST,11/30/2018 06:56:00 PM,11,2018,DUI,31-27-2,Driving Under the Influence of Liqour or Drugs (=>.08<.1),1,JLopes
2018-00125206,775 CRANSTON ST,11/30/2018 06:56:00 PM,11,2018,"Assault, Simple",11-5-3,SIMPLE ASSAULT OR BATTERY,1,JLopes
2018-00125206,775 CRANSTON ST,11/30/2018 06:56:00 PM,11,2018,Traffic Violation,31-27-2.3,Refusal to Submit to a Preliminary Breath Test,1,JLopes
2018-00125206,775 CRANSTON ST,11/30/2018 06:56:00 PM,11,2018,DUI,31-27-2.1,Chemical Test Refusal,1,JLopes
2018-00125175,748 CRANSTON ST,11/30/2018 06:03:00 PM,11,2018,Robbery,11-39-1,ROBBERY-1ST DEGREE,1,LPelaez
2018-00125226,80 DEAN ST,11/30/2018 06:01:00 PM,11,2018,Liquor Law Violations,3-8-11.1,PURCHASE/PROCUREMENT OF ALCOHOL FOR MINOR,1,DShields
2018-00125173,90 FLORENCE ST,11/30/2018 05:28:00 PM,11,2018,Motor Vehicle Theft,11-41-1,LARCENY/O $1500 - AUTO THEFT,1,
2018-00125153,380 HOPE ST,11/30/2018 04:56:00 PM,11,2018,Missing Persons,Not Used,No violations,0,Central Station
2018-00125148,CRANSTON ST & MESSER ST,11/30/2018 04:47:00 PM,11,2018,Drug Offenses,21-28-4.01-C1A,POSSESSION OF SCHEDULE I II III,1,RFoley
2018-00125146,81 WASHINGTON AVE,11/30/2018 04:44:00 PM,11,2018,Missing Persons,Not Used,No violations,0,Central Station
2018-00125143,IRVING AVE & ELMGROVE AVE,11/30/2018 04:34:04 PM,11,2018,Traffic Violation,31-11-18,"Driving after Denial, Suspension or Revocation of License",1,VPazzetta
2018-00125127,100 BROAD ST,11/30/2018 04:06:00 PM,11,2018,Disturbance,Not Used,No violations,0,KMelfi
2018-00125123,VALLEY STREET ,11/30/2018 03:56:00 PM,11,2018,Lost Article,Not Used,No violations,0,Central Station
2018-00125120,65 WEYBOSSET ST,11/30/2018 03:44:00 PM,11,2018,"Larceny, Other",11-41-1,LARCENY/U $1500 - ALL OTH LARCENY,1,GKue
2018-00125118,40 MANTON AVE,11/30/2018 03:42:00 PM,11,2018,"Fraud, Swindle",19-9-29,BANK FRAUD,1,Central Station
2018-00125121,350 EDDY ST,11/30/2018 03:39:00 PM,11,2018,Larceny from Building,11-41-1,LARCENY/O $1500 - FROM BLD,1,SKennedy
2018-00125115,WALLER ST & MANOMET ST,11/30/2018 03:30:00 PM,11,2018,Robbery,11-39-1,ROBBERY-2ND DEGREE,1,TSavard
2018-00125114,981 BROAD STREET ,11/30/2018 03:22:00 PM,11,2018,"Fraud, Swindle",11-49.1-3,IDENTITY FRAUD - FALSE PRETENSE,1,Central Station
2018-00501425,28 JEWELL ST,11/30/2018 03:17:04 PM,11,2018,"Larceny, Other",11-41-1,LARCENY/U $1500 - OTH LAR,1,CLourenco
2018-00125107,748 CRANSTON ST,11/30/2018 02:58:00 PM,11,2018,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,LPelaez
2018-00501426,203 CAMP ST,11/30/2018 02:52:42 PM,11,2018,"Larceny, Other",11-41-1,LARCENY/U $1500 - OTH LAR,1,CLourenco
2018-00125098,375 ADELAIDE AVE,11/30/2018 02:46:00 PM,11,2018,Weapons,11-47-60,POSSESSION OF FIREARMS ON SCHOOL GROUNDS,1,BRamos
2018-00125098,375 ADELAIDE AVE,11/30/2018 02:46:00 PM,11,2018,Disorderly Conduct,11-45-1,DISORDERLY CONDUCT,1,BRamos
2018-00125097,25 BRIDGE ST,11/30/2018 02:36:00 PM,11,2018,"Fraud, Swindle",11-49.1-3,IDENTITY FRAUD - FALSE PRETENSE,1,Central Station
2018-00125084,167 KIMBALL ST,11/30/2018 02:04:00 PM,11,2018,"Fraud, Swindle",11-49.1-3,IDENTITY FRAUD - FALSE PRETENSE,1,Central Station
2018-00125076,95 MANTON AVE,11/30/2018 01:28:03 PM,11,2018,Traffic Violation,31-11-18,"Driving after Denial, Suspension or Revocation of License",1,FLopez
2018-00501427,314 LOWELL AVE,11/30/2018 01:22:51 PM,11,2018,RI Statute Violation,11-35-17,CRANK OR OBSCENE PHONE CALLS - ALL OTH OFFENSE,1,CLourenco
2018-00125071,154 CAMDEN AVE,11/30/2018 01:03:00 PM,11,2018,"Fraud, Swindle",11-49.1-3,IDENTITY FRAUD - FALSE PRETENSE,1,Central Station
2018-00125054,20 DAKOTA ST,11/30/2018 12:12:00 PM,11,2018,Larceny from Motor Vehicle,11-41-1,LARCENY/U $1500 - FROM MV,1,Central Station
2018-00125053,64 BERLIN ST,11/30/2018 12:09:00 PM,11,2018,Larceny from Motor Vehicle,11-41-1,LARCENY/O $1500 - FROM MV,1,Central Station
2018-00125049,21 ASHMONT ST,11/30/2018 11:57:00 AM,11,2018,Drug Offenses,21-28-4.01-A2A,MANUFAC/POSS/DELIVER SCH 1/II,2,BAuclair
2018-00125049,21 ASHMONT ST,11/30/2018 11:57:00 AM,11,2018,Drug Offenses,21-28-4.01-C1A,POSSESSION OF SCHEDULE I II III,1,BAuclair
2018-00125033,382 MORRIS AVE,11/30/2018 11:18:20 AM,11,2018,Request for Assistance,Not Used,No violations,0,DHull
2018-00125030,140 NEW YORK AVE,11/30/2018 10:58:00 AM,11,2018,RI Statute Violation,11-37.1-3,SEXUAL OFFENDER REGISTRATION REQUIRED,1,TRudd
2018-00125028,81 WASHINGTON AVE,11/30/2018 10:50:57 AM,11,2018,"Assault, Simple",11-5-3,SIMPLE ASSAULT OR BATTERY,1,AElie
2018-00501428,76 HUBER AVE,11/30/2018 10:48:30 AM,11,2018,"Larceny, Other",11-41-1,LARCENY/U $1500 - OTH LAR,1,CLourenco
2018-00125027,237 ALABAMA AVE,11/30/2018 10:39:31 AM,11,2018,Motor Vehicle Theft,11-41-1,LARCENY/O $1500 - AUTO THEFT,1,AElie
2018-00125022,PROVIDENCE ST & DUDLEY ST,11/30/2018 10:30:00 AM,11,2018,Warrant\Capias,BWARRANT-6D,BENCH WARRANT ISSUED FROM 6TH DISTRICT COURT,1,ECarvalho
2018-00125022,PROVIDENCE ST & DUDLEY ST,11/30/2018 10:30:00 AM,11,2018,Warrant\Capias,BWARRANT-SC,BENCH WARRANT ISSUED FROM SUPERIOR COURT,2,ECarvalho
2018-00125022,PROVIDENCE ST & DUDLEY ST,11/30/2018 10:30:00 AM,11,2018,Traffic Violation,31-11-18,"Driving after Denial, Suspension or Revocation of License",1,ECarvalho
2018-00125023,42 WEYBOSSET ST,11/30/2018 10:15:45 AM,11,2018,Larceny from Building,11-41-1,LARCENY/U $1500 - FROM BLD,1,MChasse
2018-00125006,70 ARGOL ST,11/30/2018 09:58:00 AM,11,2018,"Fraud, Swindle",11-49.1-3,IDENTITY FRAUD - FALSE PRETENSE,1,Central Station
2018-00501429,250 CLIFT ST ST ,11/30/2018 09:45:50 AM,11,2018,"Fraud, Credit Card",11-49-4,FRAUDULENT USE OF CREDIT CARDS,1,CLourenco
2018-00124996,18 RAY ST,11/30/2018 09:09:50 AM,11,2018,Auto Towed,Not Used,Parking or MV Violation,0,WHutchinson
2018-00124984,51 SILVER SPRING ST,11/30/2018 08:40:00 AM,11,2018,Traffic Violation,31-11-18,"Driving after Denial, Suspension or Revocation of License",1,Central Station
2018-00124984,51 SILVER SPRING ST,11/30/2018 08:40:00 AM,11,2018,Traffic Violation,31-9-1,Driving Without Consent of Owner,1,Central Station
2018-00124984,51 SILVER SPRING ST,11/30/2018 08:40:00 AM,11,2018,Traffic Violation,31-26-2,Duty to Stop in Accidents Resulting in Damage to Attended Vehicles,1,Central Station
2018-00124982,733 DOUGLAS AVE,11/30/2018 08:22:00 AM,11,2018,"Larceny, Other",11-41-1,LARCENY/U $1500 - ALL OTH LARCENY,1,KShea
2018-00124975,13 TAFT ST ,11/30/2018 07:43:48 AM,11,2018,Larceny from Motor Vehicle,11-41-1,LARCENY/U $1500 - FROM MV,1,WHutchinson
2018-00501430,BRANCH AVE ,11/30/2018 07:19:33 AM,11,2018,"Fraud, Credit Card",11-49-4,FRAUDULENT USE OF CREDIT CARDS,1,CLourenco
2018-00124969,1 SMITH ST,11/30/2018 06:48:52 AM,11,2018,Burglary,11-8-4,B&E BUS.PLACE PUBLIC BLDG  OR SHIP W/FEL. INTENT,1,DHull
2018-00124966,2 THOMAS ST,11/30/2018 06:36:48 AM,11,2018,Burglary,11-8-1,BURGLARY,1,BCorcoran
2018-00124943,OXFORD ST ,11/30/2018 02:33:00 AM,11,2018,Warrant\Capias,BWARRANT-SC,BENCH WARRANT ISSUED FROM SUPERIOR COURT,1,PPotter
2018-00124937,ATWELLS AVE & KNIGHT ST,11/30/2018 02:04:00 AM,11,2018,RI Statute Violation,12-9-16,WARRANT OF ARREST ON AFFIDAVIT - ALL OTH OFFENSE,1,ITorres
2018-00124935,ELMWOOD AVE ,11/30/2018 02:02:00 AM,11,2018,Warrant\Capias,BWARRANT-SC,BENCH WARRANT ISSUED FROM SUPERIOR COURT,1,BMcParlin
2018-00124914,ATWELLS AVE & DEAN ST,11/30/2018 12:22:00 AM,11,2018,Traffic Violation,31-26-2,Duty to Stop in Accidents Resulting in Damage to Attended Vehicles,1,KBarth
2018-00124914,ATWELLS AVE & DEAN ST,11/30/2018 12:22:00 AM,11,2018,Traffic Violation,31-11-18,"Driving after Denial, Suspension or Revocation of License",1,KBarth
2018-00124907,ADMIRAL ST & CHAD BROWN ST,11/30/2018 12:02:00 AM,11,2018,RI Statute Violation,12-9-16,WARRANT OF ARREST ON AFFIDAVIT - ALL OTH OFFENSE,1,BMcKenna
2018-00124894,49 COMMODORE ST,11/29/2018 11:10:00 PM,11,2018,"Assault, Simple",11-5-3,SIMPLE ASSAULT/BATTERY,1,MVoyer
2018-00124894,49 COMMODORE ST,11/29/2018 11:10:00 PM,11,2018,Burglary,11-8-1,BURGLARY,1,MVoyer
2018-00124894,49 COMMODORE ST,11/29/2018 11:10:00 PM,11,2018,"Assault, Aggravated",11-5-4,ASSAULT W/DEADLY WEAPON IN A DWELLING HOUSE,1,MVoyer
2018-00124893,CAMP ST & WOODBINE ST,11/29/2018 11:07:00 PM,11,2018,"Assault, Aggravated",11-5-2,FELONY ASSAULT/ DANG. WEAPON OR SUBSTANCE,1,DGonzalez
2018-00124884,525 EATON ST,11/29/2018 09:58:00 PM,11,2018,Receiving Stolen Property,31-9-2,Possession of Stolen Vehicle or Parts,1,MCamardo
2018-00124884,525 EATON ST,11/29/2018 09:58:00 PM,11,2018,Motor Vehicle Theft,11-41-1,LARCENY/O $1500 - AUTO THEFT,1,MCamardo
2018-00124886,50 WHAT CHEER AVE,11/29/2018 09:44:00 PM,11,2018,"Assault, Simple",11-9-5.3,CHILD ABUSE-2ND DEGREE - SIMP ASSAULT,1,INerney
2018-00124866,234 POWER ST,11/29/2018 08:53:00 PM,11,2018,"Assault, Simple",11-5-1,ASSAULT W/ INTENT TO COMMIT A FELONY - MINOR INJURY,1,MClary
2018-00124835,60 HARTFORD AVE,11/29/2018 06:28:00 PM,11,2018,"Assault, Simple",11-5-3,SIMPLE ASSAULT/BATTERY,1,Central Station
2018-00124836,58 FORD ST,11/29/2018 06:24:00 PM,11,2018,Assistance Rendered,Not Used,No violations,0,LPelaez
2018-00124837,1 RICHMOND SQ,11/29/2018 06:23:00 PM,11,2018,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,MCastillo
2018-00124834,1 PROVIDENCE PL,11/29/2018 06:21:00 PM,11,2018,"Larceny, Shoplifting",11-41-20,SHOPLIFTING-MISD - SHOPLIFTING,1,ASchneider
2018-00124825,79 RIDGE ST,11/29/2018 05:40:00 PM,11,2018,Request for Assistance,Not Used,No violations,0,Central Station
2018-00124824,775 CRANSTON ST,11/29/2018 05:28:00 PM,11,2018,Suspicious Person,Not Used,No violations,0,LPelaez
2018-00124819,380 HOPE ST,11/29/2018 05:27:00 PM,11,2018,Missing Persons,Not Used,No violations,0,Central Station
2018-00124823,1 PROVIDENCE PL,11/29/2018 05:15:00 PM,11,2018,"Larceny, Shoplifting",11-41-20,SHOPLIFTING-MISD - SHOPLIFTING,1,GKue
2018-00124814,81 WASHINGTON AVE,11/29/2018 05:07:00 PM,11,2018,"Larceny, Other",11-41-1,LARCENY/U $1500 - ALL OTH LARCENY,1,GBustamante
2018-00124806,AMHERST ST & STEERE AVE,11/29/2018 04:37:00 PM,11,2018,Arson,11-4-2,ARSON-1ST DEGREE,1,Central Station
2018-00124801,465 ELMWOOD AVE,11/29/2018 04:24:51 PM,11,2018,"Larceny, Other",11-41-1,LARCENY/O $1500 - ALL OTH LARCENY,1,KDemarco
2018-00124802,199 HANOVER ST,11/29/2018 04:23:00 PM,11,2018,Request for Assistance,Not Used,No violations,0,LPelaez
2018-00124795,50 PRAIRIE AVE,11/29/2018 04:05:00 PM,11,2018,Weapons,11-47-50,FIRING IN COMPACT AREA,1,MMena-Torres
2018-00124793,NARRAGANSETT AVE & WOODMONT ST,11/29/2018 04:04:00 PM,11,2018,Drug Offenses,21-28-4.01-A2A,MANUFAC/POSS/DELIVER SCH 1/II,5,LCastro
2018-00124793,NARRAGANSETT AVE & WOODMONT ST,11/29/2018 04:04:00 PM,11,2018,Drug Offenses,21-28-4.01-C1B,POSSESSION OF MARIJUANA-SUB OFFENSE,1,LCastro
2018-00124793,NARRAGANSETT AVE & WOODMONT ST,11/29/2018 04:04:00 PM,11,2018,Drug Offenses,21-28-4.01.1-A5,MANUFAC/POSS/DELIVER MARIJUANA-1-5 KG,1,LCastro
2018-00124792,380 HOPE ST,11/29/2018 04:04:00 PM,11,2018,Missing Persons,Not Used,No violations,0,Central Station
2018-00124791,100 BROAD ST,11/29/2018 04:01:00 PM,11,2018,Municipal Code Violation,Sec. 16-3.C,Disorderly Conduct C - Fighting Words,1,MMena-Torres
2018-00124788,377 BROAD ST,11/29/2018 03:40:00 PM,11,2018,Warrant\Capias,BWARRANT-6D,BENCH WARRANT ISSUED FROM 6TH DISTRICT COURT,1,MSepe
2018-00124787,936 CHALKSTONE AVE,11/29/2018 03:36:00 PM,11,2018,"Fraud, Swindle",11-49.1-3,IDENTITY FRAUD - FALSE PRETENSE,1,Central Station
2018-00124785,51 WASHINGTON ST,11/29/2018 03:23:00 PM,11,2018,Drug Offenses,21-28-4.01-C1A,POSSESSION OF SCHEDULE I II III,1,ASchneider
2018-00124768,25 HANOVER ST,11/29/2018 02:41:00 PM,11,2018,Bad Checks,19-9-25,FRAUDULENT CHECKS-(OVER $1000),1,Central Station
2018-00124770,51 SILVER SPRING ST,11/29/2018 02:19:00 PM,11,2018,"Larceny, Shoplifting",11-41-20,SHOPLIFTING-MISD - SHOPLIFTING,1,YGonzalez
2018-00124761,373 POTTERS AVE,11/29/2018 02:11:00 PM,11,2018,Larceny from Motor Vehicle,11-41-1,LARCENY/O $1500 - FROM MV,1,Central Station
2018-00124760,338 KILLINGLY ST,11/29/2018 02:08:00 PM,11,2018,"Assault, Simple",11-5-3,SIMPLE ASSAULT OR BATTERY,1,Central Station
2018-00124749,59 CYPRESS ST,11/29/2018 01:28:00 PM,11,2018,Larceny from Building,11-41-1,LARCENY/U $1500 - FROM BLD,1,Central Station
2018-00124741,148 INDIANA AVE,11/29/2018 12:53:00 PM,11,2018,"Assault, Simple",11-5-3,SIMPLE ASSAULT/BATTERY,1,CBenoit
2018-00124735,32 SPRUCE ST,11/29/2018 12:21:00 PM,11,2018,Motor Vehicle Theft,11-41-1,LARCENY/O $1500 - AUTO THEFT,1,Central Station
2018-00124732,11 DORRANCE ST,11/29/2018 12:10:00 PM,11,2018,"Assault, Simple",11-5-3,SIMPLE ASSAULT/BATTERY,1,Central Station
2018-00124729,BROAD ST & PEARL ST,11/29/2018 11:53:00 AM,11,2018,Traffic Violation,31-11-18.1,"Driving after Denial, Revocation or Suspension for Misd.",1,ALevesque
2018-00124726,63 WESTMINSTER ST,11/29/2018 11:33:25 AM,11,2018,"Fraud, Swindle",19-9-29,BANK FRAUD,1,MChasse
2018-00124724,1429 BROAD ST,11/29/2018 11:32:00 AM,11,2018,Larceny from Building,11-41-1,LARCENY/O $1500 - FROM BLD,1,Central Station
2018-00124716,193 COLFAX ST,11/29/2018 11:04:00 AM,11,2018,"Fraud, Swindle",11-49.1-3,IDENTITY FRAUD - FALSE PRETENSE,1,Central Station
2018-00501423,185 CANTON ST,11/29/2018 10:50:18 AM,11,2018,"Larceny, Other",11-41-1,LARCENY/U $1500 - OTH LAR,1,CSical
2018-00124711,928 SMITH ST,11/29/2018 10:45:19 AM,11,2018,Request for Assistance,Not Used,No violations,0,JKane
2018-00124708,BARSTOW ST & VALLEY ST,11/29/2018 10:33:00 AM,11,2018,RI Statute Violation,21-28-4.08,CONTROLLED SUBSTANCE CONSPIRACY,1,ECuellar
