CaseNumber,Location,Reported Date,Month,Year,Offense Desc,Statute Code,Statute Desc,Counts,Reporting Officer
2019-00000312,37 SALMON ST,01/01/2019 11:32:00 PM,1,2019,Robbery,11-39-1,ROBBERY-1ST DEGREE,1,KMelfi
2019-00000312,37 SALMON ST,01/01/2019 11:32:00 PM,1,2019,RI Statute Violation,11-1-6,CONSPIRACY - ALL OTH OFFENSE,1,KMelfi
2019-00000312,37 SALMON ST,01/01/2019 11:32:00 PM,1,2019,Weapons,11-47-8-A,LICENSE OR PERMIT REQUIRED FOR CARRYING PISTOL,1,KMelfi
2019-00000312,37 SALMON ST,01/01/2019 11:32:00 PM,1,2019,Weapons,11-47-3,CARRY DANG. WEAPONS/SUB WHEN IN CRIME VIOL,1,KMelfi
2018-00130881,1108 WESTMINSTER ST,12/17/2018 03:59:00 PM,12,2018,"Fraud, Credit Card",11-49-4,FRAUDULENT USE OF CREDIT CARDS,1,KMelfi
2018-00129579,1 VALLEY ST,12/13/2018 05:24:00 PM,12,2018,RI Statute Violation,12-9-16,WARRANT OF ARREST ON AFFIDAVIT - ALL OTH OFFENSE,1,KMelfi
2018-00129165,26 BODELL AVE,12/12/2018 03:48:00 PM,12,2018,Juvenile Matter,Not Used,No violations,0,KMelfi
2018-00119440,50 PRAIRIE AVE,11/12/2018 07:16:00 PM,11,2018,"Larceny, Other",11-41-1,LARCENY/U $1500 - ALL OTH LARCENY,1,KMelfi
2018-00121177,HARVARD AVE & TAYLOR ST,11/17/2018 11:35:00 PM,11,2018,Drug Offenses,21-28-4.01-A2A,MANUFAC/POSS/DELIVER SCH 1/II,1,KMelfi
2018-00121177,HARVARD AVE & TAYLOR ST,11/17/2018 11:35:00 PM,11,2018,Warrant\Capias,BWARRANT-SC,BENCH WARRANT ISSUED FROM SUPERIOR COURT,1,KMelfi
2018-00121020,25 SALMON ST,11/17/2018 03:20:00 PM,11,2018,"Larceny, Other",11-41-1,LARCENY/U $1500 - ALL OTH LARCENY,1,KMelfi
2018-00121424,FRUIT HILL AVE & MANTON AVE,11/18/2018 07:49:00 PM,11,2018,RI Statute Violation,12-7-10,RESISTING LEGAL OR ILLEGAL ARREST,1,KMelfi
2018-00121424,FRUIT HILL AVE & MANTON AVE,11/18/2018 07:49:00 PM,11,2018,Disorderly Conduct,11-45-1,DISORDERLY CONDUCT,1,KMelfi
2018-00121424,FRUIT HILL AVE & MANTON AVE,11/18/2018 07:49:00 PM,11,2018,Traffic Violation,31-27-4,"Reckless Driving, Drag Racing - Attempting to Elude",1,KMelfi
2018-00125917,64 FAIRFIELD AVE,12/02/2018 09:40:00 PM,12,2018,"Larceny, Other",11-41-1,LARCENY/U $1500 - ALL OTH LARCENY,1,KMelfi
2018-00125127,100 BROAD ST,11/30/2018 04:06:00 PM,11,2018,Disturbance,Not Used,No violations,0,KMelfi
2019-00015133,335 HARTFORD AVE,02/16/2019 09:08:00 PM,2,2019,"Assault, Simple",11-5-3,SIMPLE ASSAULT OR BATTERY,1,KMelfi
2019-00016937,18 BODELL AVE,02/22/2019 06:04:00 PM,2,2019,Property Damage,Not Used,No violations,0,KMelfi
2019-00016920,11 WHELAN RD,02/22/2019 05:21:00 PM,2,2019,RI Statute Violation,12-9-3,GOVERNORS DUTY TO DELIVER FUGITIVES FROM JUSTICE,1,KMelfi
2019-00016897,2 BARRY RD,02/22/2019 04:19:00 PM,2,2019,Warrant\Capias,BWARRANT-6D,BENCH WARRANT ISSUED FROM 6TH DISTRICT COURT,1,KMelfi
2019-00019118,200 GORDON AVE,03/01/2019 03:20:00 PM,3,2019,"Larceny, Other",11-41-1,LARCENY/U $1500 - ALL OTH LARCENY,1,KMelfi
2019-00019169,80 CURTIS ST,03/01/2019 05:47:00 PM,3,2019,"Assault, Simple",11-5-3,SIMPLE ASSAULT/BATTERY,1,KMelfi
2019-00011042,18 WHELAN RD,02/04/2019 01:46:00 PM,2,2019,"Assault, Aggravated",11-5-2,FELONY ASSAULT,1,KMelfi
2019-00009160,335 HARTFORD AVE,01/29/2019 02:51:00 PM,1,2019,Burglary,11-8-2,B&E DWELLING HOUSE W/O CONSENT,1,KMelfi
2019-00013809,4 WHELAN RD,02/12/2019 07:12:00 PM,2,2019,"Assault, Aggravated",11-5-2,FELONY ASSAULT/ DANG. WEAPON OR SUBSTANCE,1,KMelfi
2019-00012889,HARTFORD AVE/RT 10 N ,02/09/2019 09:45:00 PM,2,2019,RI Statute Violation,12-9-16,WARRANT OF ARREST ON AFFIDAVIT - ALL OTH OFFENSE,1,KMelfi
2019-00011778,160 BROAD ST,02/06/2019 04:06:00 PM,2,2019,D.O.A.,Not Used,No violations,0,KMelfi
2018-00102468,222 ADMIRAL ST,09/27/2018 01:48:00 PM,9,2018,"Larceny, Other",11-41-7,LARCENY FROM THE PERSON - ALL OTH LARCENY,1,TMiller
2018-00102657,262 CHAD BROWN ST,09/27/2018 11:55:00 PM,9,2018,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,TMiller
2018-00095171,80 ADMIRAL ST,09/08/2018 09:30:00 PM,9,2018,Robbery,11-39-1,ROBBERY-1ST DEGREE,1,TMiller
2018-00093925,993 MANTON AVE,09/05/2018 08:33:00 PM,9,2018,RI Statute Violation,11-44-21,FALSE FIRE/POLICE ALARM W/INTENT & VANDALIZING - ALL OTH OFFENSE,1,TMiller
2018-00093925,993 MANTON AVE,09/05/2018 08:33:00 PM,9,2018,Disorderly Conduct,11-45-1,DISORDERLY CONDUCT,1,TMiller
2018-00093569,2 BODELL AVE,09/04/2018 08:19:00 PM,9,2018,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,TMiller
2018-00096174,460 CHARLES ST,09/11/2018 05:32:00 PM,9,2018,"Assault, Simple",11-5-3,SIMPLE ASSAULT OR BATTERY,1,TMiller
2018-00117720,25 TOBEY ST,11/07/2018 10:22:00 PM,11,2018,Traffic Violation,31-11-18,"Driving after Denial, Suspension or Revocation of License",1,TMiller
2018-00113216,124 FILLMORE ST,10/26/2018 03:39:00 PM,10,2018,Burglary,11-8-1.1,ATTEMPTED BREAKING AND ENTERING,1,TMiller
2018-00114370,65 MARCH ST,10/29/2018 04:58:00 PM,10,2018,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,TMiller
2018-00112246,94 FILLMORE ST,10/23/2018 09:20:00 PM,10,2018,Disorderly Conduct,11-45-1,DISORDERLY CONDUCT,1,TMiller
2018-00120452,67 SALMON ST,11/15/2018 09:22:00 PM,11,2018,RI Statute Violation,12-9-16,WARRANT OF ARREST ON AFFIDAVIT - ALL OTH OFFENSE,1,TMiller
2018-00120452,67 SALMON ST,11/15/2018 09:22:00 PM,11,2018,"Assault, Simple",11-9-5.3,CHILD ABUSE-2ND DEGREE - SIMP ASSAULT,1,TMiller
2018-00098504,25 DORRANCE ST,09/17/2018 02:33:00 PM,9,2018,Warrant\Capias,BWARRANT-6D,BENCH WARRANT ISSUED FROM 6TH DISTRICT COURT,1,SMurnighan
2018-00104740,235 WESTMINSTER ST,10/03/2018 02:01:00 PM,10,2018,"Larceny, Shoplifting",11-41-20,SHOPLIFTING-MISD - SHOPLIFTING,1,SMurnighan
2018-00112830,DORRANCE ST & FULTON ST,10/25/2018 02:09:00 PM,10,2018,"Assault, Simple",11-5-3,SIMPLE ASSAULT OR BATTERY,1,SMurnighan
2018-00116884,70 KENNEDY PLZ,11/05/2018 08:29:00 AM,11,2018,Burglary,11-8-4,B&E BUS.PLACE PUBLIC BLDG  OR SHIP W/FEL. INTENT,1,SMurnighan
2018-00122229,126 LOWELL AVE,11/21/2018 10:49:00 AM,11,2018,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,SMurnighan
2018-00094665,103 PAUL ST,09/07/2018 05:08:00 PM,9,2018,Weapons,11-47-5,POSS OF ARMS BY CONVICT IN CRIME OF VIOL/FUGITIVE,1,BMurphy
2018-00094665,103 PAUL ST,09/07/2018 05:08:00 PM,9,2018,Weapons,11-47-8-A,LICENSE OR PERMIT REQUIRED FOR CARRYING PISTOL,1,BMurphy
2018-00116313,133 ATWELLS AVE,11/03/2018 05:23:00 PM,11,2018,Weapons,11-47-8-A,LICENSE OR PERMIT REQUIRED FOR CARRYING PISTOL,1,BMurphy
2018-00108383,80 SPRUCE ST,10/12/2018 11:21:00 PM,10,2018,Weapons,11-47-8-A,LICENSE OR PERMIT REQUIRED FOR CARRYING PISTOL,1,BMurphy
2019-00008060,65 LEDGE ST,01/26/2019 01:34:00 PM,1,2019,Drug Offenses,21-28-4.01-C1A,POSSESSION OF SCHEDULE I II III,1,BMurphy
2019-00011830,116 CORINTH ST,02/06/2019 06:32:00 PM,2,2019,Weapons,11-47-8-C,POSSESSION OF FA COMMIT CTRL SUB VIOL,1,BMurphy
2019-00011830,116 CORINTH ST,02/06/2019 06:32:00 PM,2,2019,Weapons,11-47-24,ALTER OF MARKS OF IDENTIFICATION ON A FIREARM - WEAPON VIOL,1,BMurphy
2019-00011830,116 CORINTH ST,02/06/2019 06:32:00 PM,2,2019,Drug Offenses,21-28-4.01.1-A1,MANUFAC/POSS/DELIVER HEROIN-1OZ-1KG,1,BMurphy
2019-00011830,116 CORINTH ST,02/06/2019 06:32:00 PM,2,2019,Drug Offenses,21-28-4.01.1-A2,MANUFAC/POSS/DELIVER COCAINE-1OZ-1KG,1,BMurphy
2019-00011830,116 CORINTH ST,02/06/2019 06:32:00 PM,2,2019,Drug Offenses,21-28-4.01-A2A,MANUFAC/POSS/DELIVER SCH 1/II,1,BMurphy
2019-00011830,116 CORINTH ST,02/06/2019 06:32:00 PM,2,2019,Drug Offenses,21-28-4.01-A2A,MANUFAC/POSS/DELIVER SCH 1/II,1,BMurphy
2018-00097646,1323 BROAD ST,09/15/2018 12:44:44 PM,9,2018,"Larceny, Other",11-41-1,LARCENY/U $1500 - ALL OTH LARCENY,1,JNezier
2018-00100022,380 SAYLES ST,09/21/2018 10:34:51 AM,9,2018,"Larceny, Other",11-41-1,LARCENY/U $1500 - ALL OTH LARCENY,1,JNezier
2018-00104071,20 SACKETT ST,10/01/2018 12:47:00 PM,10,2018,Burglary,11-8-2,B&E DWELLING HOUSE W/O CONSENT,1,JNezier
2018-00103712,280 MELROSE ST,09/30/2018 01:05:00 PM,9,2018,"Larceny, Other",11-41-1,LARCENY/U $1500 - ALL OTH LARCENY,1,JNezier
2018-00101724,75 BAKER ST,09/25/2018 02:00:11 PM,9,2018,Larceny from Motor Vehicle,11-41-1,LARCENY/U $1500 - FROM MV,1,JNezier
2018-00101944,27 ONTARIO ST,09/26/2018 07:42:00 AM,9,2018,Traffic Violation,31-11-18,"Driving after Denial, Suspension or Revocation of License",1,JNezier
2018-00102034,REYNOLDS AVE & BROAD ST,09/26/2018 12:17:00 PM,9,2018,Larceny from Motor Vehicle,11-41-1,LARCENY/U $1500 - FROM MV,1,JNezier
2018-00108907,91 AYRAULT ST,10/14/2018 02:09:00 PM,10,2018,Burglary,11-8-2,B&E DWELLING HOUSE W/O CONSENT,1,JNezier
2018-00108516,180 ONTARIO ST,10/13/2018 11:46:00 AM,10,2018,Larceny from Motor Vehicle,11-41-1,LARCENY/U $1500 - FROM MV,1,JNezier
2018-00109168,30 HAGAN ST,10/15/2018 11:04:13 AM,10,2018,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,JNezier
2018-00112555,144 BABCOCK ST,10/24/2018 05:36:00 PM,10,2018,Motor Vehicle Theft,11-41-1,LARCENY/O $1500 - AUTO THEFT,1,JNezier
2018-00111434,134 MATHEWSON ST,10/21/2018 01:58:00 PM,10,2018,"Assault, Simple",11-5-3,SIMPLE ASSAULT OR BATTERY,1,JNezier
2018-00110952,69 WAVERLY ST,10/20/2018 07:45:00 AM,10,2018,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,JNezier
2018-00110282,375 ADELAIDE AVE,10/18/2018 12:03:00 PM,10,2018,"Assault, Simple",11-5-3,SIMPLE ASSAULT OR BATTERY,1,JNezier
2018-00108907,91 AYRAULT ST,10/14/2018 02:09:00 PM,10,2018,"Assault, Simple",11-5-3,SIMPLE ASSAULT/BATTERY,1,JNezier
2018-00108907,91 AYRAULT ST,10/14/2018 02:09:00 PM,10,2018,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROP,1,JNezier
2018-00108907,91 AYRAULT ST,10/14/2018 02:09:00 PM,10,2018,RI Statute Violation,4-1-5,MALICIOUS INJURY TO OR KILLING OF ANIMALS,1,JNezier
2018-00115358,65 GLENHAM ST,11/01/2018 08:11:56 AM,11,2018,Larceny from Motor Vehicle,11-41-1,LARCENY/U $1500 - FROM MV,1,JNezier
2018-00114570,10 BODELL AVE,10/30/2018 08:37:00 AM,10,2018,Larceny from Motor Vehicle,11-41-1,LARCENY/U $1500 - FROM MV,1,JNezier
2018-00112478,1437 BROAD ST,10/24/2018 02:57:00 PM,10,2018,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,JNezier
2018-00117856,80 VEAZIE ST,11/08/2018 09:45:10 AM,11,2018,Burglary,11-8-2,B&E DWELLING HOUSE W/O CONSENT,1,JNezier
2018-00117514,786 RIVER AVE,11/07/2018 11:20:00 AM,11,2018,Burglary,11-8-2,B&E DWELLING HOUSE W/O CONSENT,1,JNezier
2018-00117503,354 ADMIRAL ST,11/07/2018 10:40:56 AM,11,2018,"Larceny, Shoplifting",11-41-20,SHOPLIFTING-MISD - SHOPLIFTING,1,JNezier
2018-00131142,202 GENTIAN AVE,12/18/2018 11:28:17 AM,12,2018,"Larceny, Other",11-41-1,LARCENY/U $1500 - ALL OTH LARCENY,1,JNezier
2018-00131422,75 WAYNE ST,12/19/2018 09:39:00 AM,12,2018,Burglary,11-8-2,B&E DWELLING HOUSE W/O CONSENT,1,JNezier
2018-00122842,75 DUNCAN AVE,11/23/2018 09:15:00 AM,11,2018,"Larceny, Other",11-41-1,LARCENY/U $1500 - ALL OTH LARCENY,1,JNezier
2018-00121605,80 VEAZIE ST,11/19/2018 12:34:59 PM,11,2018,Burglary,11-8-2,B&E DWELLING HOUSE W/O CONSENT,1,JNezier
2018-00131154,25 LEAH ST,12/18/2018 12:10:54 PM,12,2018,"Larceny, Other",11-41-1,LARCENY/U $1500 - ALL OTH LARCENY,1,JNezier
2019-00018763,102 MELROSE ST,02/28/2019 12:40:00 PM,2,2019,Larceny from Motor Vehicle,11-41-1,LARCENY/U $1500 - FROM MV,1,JNezier
2019-00016512,1 PROVIDENCE PL,02/21/2019 01:12:00 PM,2,2019,"Larceny, Shoplifting",11-41-20,SHOPLIFTING-MISD - SHOPLIFTING,1,JNezier
2019-00015292,69 GROVE ST,02/17/2019 09:57:00 AM,2,2019,Larceny from Motor Vehicle,11-41-1,LARCENY/U $1500 - FROM MV,1,JNezier
2019-00013673,13 MESSENGER ST,02/12/2019 11:26:00 AM,2,2019,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,JNezier
2018-00102168,1050 CHALKSTONE AVE,09/26/2018 05:54:00 PM,9,2018,"Assault, Aggravated",11-5-2,FELONY ASSAULT/ DANG. WEAPON OR SUBSTANCE,1,HNorthup
2018-00102473,28 ACTINIA ST,09/27/2018 02:28:00 PM,9,2018,Burglary,11-8-1,BURGLARY,1,HNorthup
2018-00102958,CHALKSTONE AVE & ROSEBANK AVE,09/28/2018 06:44:00 PM,9,2018,Traffic Violation,31-11-18.1,"Driving after Denial, Revocation or Suspension for Misd.",1,HNorthup
2018-00102989,161 HAROLD ST,09/28/2018 08:24:00 PM,9,2018,"Assault, Simple",11-5-3,SIMPLE ASSAULT/BATTERY,1,HNorthup
2018-00102989,161 HAROLD ST,09/28/2018 08:24:00 PM,9,2018,Vandalism,11-35-14,REFUSE/RELINQUISH TELEPHONE - W/DAMAG,1,HNorthup
2018-00102989,161 HAROLD ST,09/28/2018 08:24:00 PM,9,2018,Burglary,11-8-2,B&E DWELLING HOUSE W/O CONSENT,1,HNorthup
2018-00103031,295 ACADEMY AVE,09/28/2018 10:32:00 PM,9,2018,Robbery,11-39-1,ROBBERY-1ST DEGREE,1,HNorthup
2018-00100626,ATWELLS AVE & GREENWOOD ST,09/22/2018 03:46:00 PM,9,2018,Warrant\Capias,BWARRANT-6D,BENCH WARRANT ISSUED FROM 6TH DISTRICT COURT,1,HNorthup
2018-00100626,ATWELLS AVE & GREENWOOD ST,09/22/2018 03:46:00 PM,9,2018,Traffic Violation,31-11-18,"Driving after Denial, Suspension or Revocation of License",1,HNorthup
2018-00100626,ATWELLS AVE & GREENWOOD ST,09/22/2018 03:46:00 PM,9,2018,Traffic Violation,31-3-1,Operation of Unregistered Vehicle,1,HNorthup
2018-00100626,ATWELLS AVE & GREENWOOD ST,09/22/2018 03:46:00 PM,9,2018,Traffic Violation,31-16-5,Turn Signal Required,1,HNorthup
2018-00103031,295 ACADEMY AVE,09/28/2018 10:32:00 PM,9,2018,RI Statute Violation,11-1-6,CONSPIRACY - ALL OTH OFFENSE,1,HNorthup
2018-00104503,55 HIGGINS AVE,10/02/2018 04:40:00 PM,10,2018,Motor Vehicle Theft,11-41-1,LARCENY/O $1500 - AUTO THE,1,HNorthup
2018-00099798,31 GROSVENOR AVE,09/20/2018 06:01:00 PM,9,2018,"Larceny, Other",11-41-1,LARCENY/U $1500 - ALL OTH LARCENY,1,HNorthup
2018-00097348,996 CHALKSTONE AVE,09/14/2018 08:27:43 PM,9,2018,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,HNorthup
2018-00098505,8 PEMBERTON ST,09/17/2018 02:34:00 PM,9,2018,Burglary,11-8-2.2,B&E OF DWELLING WHEN RESIDENT HOME,1,HNorthup
2018-00095526,74 BEAUFORT ST,09/09/2018 08:29:00 PM,9,2018,"Assault, Aggravated",11-5-2,FELONY ASSAULT,1,HNorthup
2018-00095526,74 BEAUFORT ST,09/09/2018 08:29:00 PM,9,2018,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROP,1,HNorthup
2018-00095526,74 BEAUFORT ST,09/09/2018 08:29:00 PM,9,2018,"Assault, Simple",11-5-3,SIMPLE ASSAULT/BATTERY,1,HNorthup
2018-00095810,270 ACADEMY AVE,09/10/2018 04:42:46 PM,9,2018,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,HNorthup
2018-00115894,21 PARNELL ST,11/02/2018 02:24:45 PM,11,2018,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,HNorthup
2018-00118310,332 VALLEY ST,11/09/2018 02:25:00 PM,11,2018,Larceny from Building,11-41-1,LARCENY/U $1500 - FROM BLD,1,HNorthup
2018-00118741,1143 CHALKSTONE AVE,11/10/2018 05:56:00 PM,11,2018,Traffic Violation,31-11-18,"Driving after Denial, Suspension or Revocation of License",1,HNorthup
2018-00114479,936 CHALKSTONE AVE,10/29/2018 09:56:01 PM,10,2018,Larceny from Motor Vehicle,11-41-1,LARCENY/U $1500 - FROM MV,1,HNorthup
2018-00114052,1010 CHALKSTONE AVE,10/28/2018 06:54:00 PM,10,2018,Traffic Violation,31-11-18,"Driving after Denial, Suspension or Revocation of License",1,HNorthup
2018-00115995,186 HAROLD ST,11/02/2018 07:50:00 PM,11,2018,Burglary,11-8-1,BURGLARY,1,HNorthup
2018-00110051,36 JASTRAM ST,10/17/2018 05:30:37 PM,10,2018,Larceny from Building,11-41-1,LARCENY/U $1500 - FROM BLD,1,HNorthup
2018-00111499,3 RIVERDALE ST,10/21/2018 05:56:30 PM,10,2018,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,HNorthup
2018-00111563,103 GARFIELD AVE,10/21/2018 09:54:00 PM,10,2018,Burglary,11-8-2.2,B&E OF DWELLING WHEN RESIDENT HOME,1,HNorthup
2018-00111921,179 HAROLD ST,10/22/2018 10:15:00 PM,10,2018,"Assault, Aggravated",11-5-2,FELONY ASSAULT,1,HNorthup
2018-00112241,8 DOVER ST,10/23/2018 08:45:51 PM,10,2018,Burglary,11-8-1,BURGLARY,1,HNorthup
2018-00111816,RIVER AVE & CHALKSTONE AVE,10/22/2018 04:45:13 PM,10,2018,"Assault, Simple",11-5-3,SIMPLE ASSAULT OR BATTERY,1,HNorthup
2018-00106835,971 CHALKSTONE AVE,10/08/2018 06:41:12 PM,10,2018,Larceny from Building,11-41-1,LARCENY/U $1500 - FROM BLD,1,HNorthup
2018-00107526,596 SMITH ST,10/10/2018 04:48:00 PM,10,2018,Burglary,11-8-1,BURGLARY,1,HNorthup
2018-00131898,84 BERKLEY ST,12/20/2018 04:39:00 PM,12,2018,"Larceny, Other",11-41-6,Parking or MV Violation,1,HNorthup
2018-00131898,84 BERKLEY ST,12/20/2018 04:39:00 PM,12,2018,"Assault, Simple",11-5-3,Parking or MV Violation,1,HNorthup
2018-00132714,63 PEMBERTON ST,12/22/2018 09:51:56 PM,12,2018,Larceny from Motor Vehicle,11-41-1,LARCENY/U $1500 - FROM MV,1,HNorthup
2018-00132714,63 PEMBERTON ST,12/22/2018 09:51:56 PM,12,2018,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,HNorthup
2019-00000250,62 ROANOKE ST,01/01/2019 05:01:00 PM,1,2019,"Assault, Simple",11-5-3,SIMPLE ASSAULT OR BATTERY,1,HNorthup
2019-00000583,1030 CHALKSTONE AVE,01/02/2019 08:27:12 PM,1,2019,"Larceny, Shoplifting",11-41-20,SHOPLIFTING-MISD - SHOPLIFTING,1,HNorthup
2019-00000498,MAUDE ST & SMITH ST,01/02/2019 04:11:00 PM,1,2019,"Assault, Simple",11-5-3,SIMPLE ASSAULT OR BATTERY,1,HNorthup
2019-00001818,269 ACADEMY AVE,01/06/2019 07:08:46 PM,1,2019,"Larceny, Other",11-41-1,LARCENY/U $1500 - ALL OTH LARCENY,1,HNorthup
2019-00002113,239 ACADEMY AVE,01/07/2019 06:59:53 PM,1,2019,Larceny from Motor Vehicle,11-41-1,LARCENY/O $1500 - FROM MV,1,HNorthup
2019-00001786,324 RIVER AVE,01/06/2019 04:43:00 PM,1,2019,"Larceny, Other",11-41-1,LARCENY/U $1500 - ALL OTH LARCENY,1,HNorthup
2019-00001762,HOME AVE & WHITFORD AVE,01/06/2019 02:46:00 PM,1,2019,"Larceny, Other",11-41-1,LARCENY/U $1500 - ALL OTH LARCENY,1,HNorthup
2019-00007728,825 CHALKSTONE AVE,01/25/2019 03:56:00 PM,1,2019,Traffic Violation,31-11-18,"Driving after Denial, Suspension or Revocation of License",1,HNorthup
2019-00005792,31 HOME AVE,01/19/2019 02:33:00 PM,1,2019,RI Statute Violation,8-8.1-3,PROTECTIVE ORDERS,1,HNorthup
2019-00006453,33 CLEMATIS ST,01/21/2019 06:12:00 PM,1,2019,"Larceny, Other",11-47-5.1,LARCENY OF FIREARM - OTH LARCENY,1,HNorthup
2019-00004613,33 HOME AVE,01/15/2019 07:48:00 PM,1,2019,"Assault, Simple",11-5-3,SIMPLE ASSAULT/BATTERY,1,HNorthup
2018-00127637,1030 CHALKSTONE AVE,12/07/2018 09:08:24 PM,12,2018,Larceny from Building,11-41-1,LARCENY/U $1500 - FROM BLD,1,HNorthup
2018-00127574,25 ROSEBANK AVE,12/07/2018 06:30:00 PM,12,2018,"Assault, Simple",11-5-3,SIMPLE ASSAULT/BATTERY,1,HNorthup
2018-00127574,25 ROSEBANK AVE,12/07/2018 06:30:00 PM,12,2018,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROP,1,HNorthup
2018-00127756,45 PLEASANT VALLEY PKY,12/08/2018 06:21:00 AM,12,2018,Motor Vehicle Theft,11-41-1,LARCENY/U $1500 - AUTO THEFT,1,HNorthup
2018-00127887,237 RIVER AVE,12/08/2018 04:35:00 PM,12,2018,"Assault, Simple",11-5-3,SIMPLE ASSAULT/BATTERY,1,HNorthup
2018-00128230,90 CANTON ST,12/09/2018 06:39:00 PM,12,2018,"Fraud, Swindle",11-17-3,PASSING OF COUNTERFEIT CERT//BILLS/NOTES,1,HNorthup
2018-00127553,987 CHALKSTONE AVE,12/07/2018 05:28:26 PM,12,2018,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,HNorthup
2018-00128534,60 BERGEN ST,12/10/2018 07:26:00 PM,12,2018,Burglary,11-8-2,B&E DWELLING HOUSE W/O CONSENT,1,HNorthup
2018-00122047,50 MAUDE ST,11/20/2018 06:16:14 PM,11,2018,Larceny from Motor Vehicle,11-41-1,LARCENY/U $1500 - FROM MV,1,HNorthup
2018-00122047,50 MAUDE ST,11/20/2018 06:16:14 PM,11,2018,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,HNorthup
2018-00119777,ATWELLS AVE & ACADEMY AVE,11/13/2018 09:01:00 PM,11,2018,Warrant\Capias,BWARRANT-SC,BENCH WARRANT ISSUED FROM SUPERIOR COURT,2,HNorthup
2018-00119777,ATWELLS AVE & ACADEMY AVE,11/13/2018 09:01:00 PM,11,2018,DUI,31-27-2.1,Chemical Test Refusal,1,HNorthup
2018-00119777,ATWELLS AVE & ACADEMY AVE,11/13/2018 09:01:00 PM,11,2018,DUI,31-27-2,Driving Under the Influence of Liqour or Drugs (=>.08<.1),1,HNorthup
2018-00119777,ATWELLS AVE & ACADEMY AVE,11/13/2018 09:01:00 PM,11,2018,Traffic Violation,31-27-4,"Reckless Driving, Drag Racing - Attempting to Elude",1,HNorthup
2018-00119777,ATWELLS AVE & ACADEMY AVE,11/13/2018 09:01:00 PM,11,2018,Traffic Violation,31-11-18,"Driving after Denial, Suspension or Revocation of License",1,HNorthup
2018-00124479,825 CHALKSTONE AVE,11/28/2018 04:04:21 PM,11,2018,Larceny from Motor Vehicle,11-41-1,LARCENY/U $1500 - FROM MV,1,HNorthup
2018-00125832,979 CHALKSTONE AVE,12/02/2018 04:06:16 PM,12,2018,Robbery,11-39-1,ROBBERY-2ND DEGREE,1,HNorthup
2018-00123932,892 CHALKSTONE AVE,11/26/2018 09:34:00 PM,11,2018,"Assault, Aggravated",11-5-2,FELONY ASSAULT/ DANG. WEAPON OR SUBSTANCE,1,HNorthup
2018-00126137,32 FALLON AVE,12/03/2018 02:42:00 PM,12,2018,"Assault, Simple",11-5-3,SIMPLE ASSAULT/BATTERY,2,HNorthup
2018-00125881,25 AMITY ST,12/02/2018 07:29:00 PM,12,2018,Disorderly Conduct,11-45-1,DISORDERLY CONDUCT,1,HNorthup
2018-00124203,117 RIVER AVE,11/27/2018 06:28:14 PM,11,2018,Burglary,11-8-2,B&E DWELLING HOUSE W/O CONSENT,1,HNorthup
2019-00016299,390 RIVER AVE,02/20/2019 04:42:29 PM,2,2019,"Larceny, Other",11-41-1,LARCENY/U $1500 - ALL OTH LARCENY,1,HNorthup
2019-00019110,74 ROBIN ST,03/01/2019 02:49:00 PM,3,2019,"Assault, Aggravated",11-5-2,FELONY ASSAULT,1,HNorthup
2019-00012173,RIVER AVE & CHALKSTONE AVE,02/07/2019 06:47:00 PM,2,2019,"Assault, Aggravated",11-5-2,FELONY ASSAULT/ DANG. WEAPON OR SUBSTANCE,1,HNorthup
2019-00011827,106 FARM ST,02/06/2019 06:18:00 PM,2,2019,RI Statute Violation,15-15-3,VIOLATION OF PROTECTIVE ORDER,2,HNorthup
2019-00011800,32 FALLON AVE,02/06/2019 04:55:00 PM,2,2019,"Assault, Simple",11-5-3,SIMPLE ASSAULT/BATTERY,1,HNorthup
2019-00011505,37 BERGEN ST,02/05/2019 06:35:00 PM,2,2019,"Assault, Simple",11-5-3,SIMPLE ASSAULT/BATTERY,1,HNorthup
